"","HUC_12","sdelFS_nfsr","sdelFS_nfsl","sdelFS_jur_fs"
"405","170102051408",5.09121162125371,21.4897777413455,11.8767978216768
"406","170102051409",2.70075421645289,22.1324519089309,9.11346355406641
"407","170102051501",1.9902664129815,1.9902664129815,1.9902664129815
"408","170102051502",1.72784137508286,2.04022859128966,2.01900896102164
"409","170102051503",3.25380176957149,4.6386202958891,3.61031528083562
"410","170102051504",0.969625123883173,1.4761330516163,1.4761330516163
"411","170102051505",0.0108477567923791,0.0225609434740977,0.0108477567923791
"412","170102051506",1.7772745264729,1.9215175100533,1.9215175100533
"413","170102051507",0.0421726542384611,0.0421726542384611,0.0421726542384611
"414","170102051508",0.83382578795625,1.12217962972012,1.05439558205389
"415","170102051601",4.44462559148173,12.3542501960184,12.2623213262759
"416","170102051602",3.84066512636407,7.48874124063335,6.74145060434863
"417","170102051603",3.30733895304479,7.40848338503574,6.26959997498192
"418","170102060301",0.0245200923957011,0.0245200923957011,0.0245200923957011
"419","170102060306",0.039106328885021,0.0479951987309056,0.0453671346147692
"420","170102060310",1.01023756512984,1.01027192300247,1.01023756512984
"421","170102060311",1.20393158137619,1.22281198501663,1.2116847475649
"422","170102060403",0.123860734629987,0.135576900415384,0.134347238988299
"423","170102060404",0.0564093498051261,0.0564093498051261,0.0564093498051261
"424","170102060405",0.153271788903234,0.153271788903234,0.153271788903234
"425","170102060406",0.521473496937348,0.523949480459489,0.523748073915893
"426","170102060407",0.485463606790304,0.504036802087854,0.492761069726289
"427","170102060408",0.606252503927855,0.617756559831624,0.606252503927855
"428","170102060411",0.813972248398913,0.856845459921965,0.836835137830568
"429","170102060412",0.165572550546551,0.246497927122934,0.193449912068844
"430","170102060504",0.0686410997301619,0.068995639575595,0.0686410997301619
"431","170102060505",0.765381430126577,0.765381430126577,0.765381430126577
"432","170102060506",0.160259679401351,0.160259679401351,0.160259679401351
"433","170102060507",0.974152448530033,0.977589760922678,0.974152448530033
"434","170102060509",0.0236421330312378,0.0745875415820091,0.0237695852372122
"435","170102060603",0.916434168787573,0.918834554166795,0.916434168787573
"436","170102060604",0.482826282686662,0.48698563635253,0.48698563635253
"437","170102060605",0.734832639109345,0.736148115542794,0.734832639109345
"438","170102060606",0.74629910890484,0.747019255358695,0.745591951132681
"439","170102060607",0.662921912563564,0.808934495373307,0.666237380404107
"440","170102070101",0,0,0
"441","170102070102",0,0,0
"442","170102070103",0,0,0
"443","170102070104",0,0,0
"444","170102070105",0,0,0
"445","170102070106",0,0,0
"446","170102070107",0,0,0
"447","170102070201",0.0476124062974656,0.0476124062974656,0.0476124062974656
"448","170102070202",0,0,0
"449","170102070203",1.58169017658525,1.58169017658525,1.58169017658525
"450","170102070204",0.0661285667016712,0.0661285667016712,0.0661285667016712
"451","170102070205",0,0,0
"452","170102070206",0,0,0
"453","170102070207",0,0,0
"454","170102070301",1.74754559730189,2.43137559034283,2.04397195320449
"455","170102070302",0.363649433898038,0.397025544660169,0.363771349141087
"456","170102070305",0.495564954583713,0.705996698392319,0.523039391772241
"457","170102070307",0.554280439760139,0.649130677884735,0.554563724236166
"458","170102070405",0.778046644643229,1.47484068191066,1.12636416598856
"459","170102080101",0.778851380893055,0.91367154760138,0.78473757143555
"460","170102080102",0.00854998698768674,0.0620493677627261,0.0115295728907678
"461","170102080103",1.43784966093368,1.46638582496691,1.4576426714688
"462","170102080104",2.36246128469678,2.8951067774954,2.87814762531168
"463","170102080105",0.30137315949494,0.312630199497998,0.30137315949494
"464","170102080106",0.350276281701375,0.406397442412201,0.350276281701375
"465","170102080107",0.0393242290677571,0.0397301471093753,0.0393242290677571
"466","170102080201",2.95983449382125,3.59303865443139,3.25198336185745
"467","170102080202",0.889724753941037,1.18921079211098,0.945442600785696
"468","170102080203",0.0752063718263201,0.136192153869588,0.114592361735008
"469","170102080205",0,0,0
"470","170102080206",0.464756292754392,0.502666416250742,0.464756292754392
"471","170102080207",1.31136389979377,1.33192427290472,1.31814588115718
"472","170102080208",0.564375340267494,0.675770347251768,0.670496312809726
"473","170102080301",0.308441549779923,0.322625354044656,0.308928770453199
"474","170102080302",0.425225515552243,0.485310626404197,0.439356947320964
"475","170102080304",1.11949459342854,1.2126159881346,1.11949459342854
"476","170102080305",2.96619854897658,2.99496540184138,2.96619854897658
"477","170102080401",0.256315578024963,0.270926093243747,0.256315578024963
"478","170102090101",0,0,0
"479","170102090102",0,0,0
"480","170102090103",0,0,0
"481","170102090104",0,0,0
"482","170102090105",0,0,0
"483","170102090106",0,0,0
"484","170102090107",0,0,0
"485","170102090201",0,0,0
"486","170102090202",0,0,0
"487","170102090203",0,0,0
"488","170102090204",0,0,0
"489","170102090205",0,0,0
"490","170102090206",0,0,0
"491","170102090207",0,0,0
"492","170102090208",0,0,0
"493","170102090209",0,0,0
"494","170102090210",0,0,0
"495","170102090301",0,0,0
"496","170102090302",0,0,0
"497","170102090303",0,0,0
"498","170102090304",0,0,0
"499","170102090305",0,0,0
"500","170102090306",0,0,0
"501","170102090401",0,0,0
"502","170102090402",0,0,0
"503","170102090403",0,0,0
"504","170102090404",0,0,0
"505","170102090405",0,0,0
"506","170102090406",0.651551543885901,0.673881083408055,0.673881083408055
"507","170102090501",0,0,0
"508","170102090502",0.00293424466287278,0.00293424466287278,0.00293424466287278
"509","170102090503",0.187529148303317,0.187529148303317,0.187529148303317
"510","170102090504",0.149808963139879,0.149808963139879,0.149808963139879
"511","170102090505",0.496878076562347,0.496878076562347,0.496878076562347
"512","170102090506",0.0888310134326253,0.0888310134326253,0.0888310134326253
